admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
Oueme,Adjohoun,Azowlissè,6.666860222,2.491859927,vegetables and fruits,Tomates,KG,actual,Retail,XOF,486.25,0.8411
Oueme,Bonou,Affamè,6.905871,2.468718,cereals and tubers,gari,KG,actual,Retail,XOF,330.36,0.5714
Oueme,Bonou,Affamè,6.905871,2.468718,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,438.83,0.7591
Oueme,Bonou,Affamè,6.905871,2.468718,pulses and nuts,Soja,KG,actual,Retail,XOF,290.7,0.5028
Oueme,Bonou,Affamè,6.905871,2.468718,vegetables and fruits,Oignons,KG,actual,Retail,XOF,210.0,0.3632
Oueme,Bonou,Affamè,6.905871,2.468718,vegetables and fruits,Tomates,KG,actual,Retail,XOF,520.0,0.8995
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,gari,KG,actual,Retail,XOF,392.86,0.6795
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,Mil,KG,actual,Retail,XOF,862.07,1.4912
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,1063.83,1.8402
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,Riz (local),KG,actual,Retail,XOF,425.53,0.7361
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,Sorgho,KG,actual,Retail,XOF,344.83,0.5965
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,Ble,KG,actual,Retail,XOF,550.0,0.9514
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,cereals and tubers,Igname,KG,actual,Retail,XOF,550.0,0.9514
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,pulses and nuts,Arachide,KG,actual,Retail,XOF,679.35,1.1751
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,pulses and nuts,Soja,KG,actual,Retail,XOF,348.84,0.6034
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,vegetables and fruits,Chou,KG,actual,Retail,XOF,650.0,1.1243
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,vegetables and fruits,Oignons,KG,actual,Retail,XOF,550.0,0.9514
Oueme,Dangbo,Dangbo,6.58566313296529,2.55027972884045,vegetables and fruits,Tomates,KG,actual,Retail,XOF,400.0,0.6919
Oueme,Dangbo,Hozin,6.602979,2.546365,cereals and tubers,gari,KG,actual,Retail,XOF,294.64,0.5097
Oueme,Dangbo,Hozin,6.602979,2.546365,cereals and tubers,Mil,KG,actual,Retail,XOF,474.14,0.8201
Oueme,Dangbo,Hozin,6.602979,2.546365,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.9201
Oueme,Dangbo,Hozin,6.602979,2.546365,cereals and tubers,Riz (local),KG,actual,Retail,XOF,412.23,0.7131
Oueme,Dangbo,Hozin,6.602979,2.546365,cereals and tubers,Sorgho,KG,actual,Retail,XOF,344.83,0.5965
Oueme,Dangbo,Hozin,6.602979,2.546365,cereals and tubers,Ble,KG,actual,Retail,XOF,400.0,0.6919
Oueme,Dangbo,Hozin,6.602979,2.546365,pulses and nuts,Arachide,KG,actual,Retail,XOF,652.17,1.1281
Oueme,Dangbo,Hozin,6.602979,2.546365,pulses and nuts,Soja,KG,actual,Retail,XOF,377.91,0.6537
Oueme,Dangbo,Hozin,6.602979,2.546365,vegetables and fruits,Oignons,KG,actual,Retail,XOF,422.5,0.7308
Oueme,Dangbo,Hozin,6.602979,2.546365,vegetables and fruits,Tomates,KG,actual,Retail,XOF,648.75,1.1222
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,gari,KG,actual,Retail,XOF,392.86,0.6795
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,Mil,KG,actual,Retail,XOF,459.77,0.7953
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.9201
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,Sorgho,KG,actual,Retail,XOF,344.83,0.5965
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,Ble,KG,actual,Retail,XOF,500.0,0.8649
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,cereals and tubers,Igname,KG,actual,Retail,XOF,290.0,0.5016
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,pulses and nuts,Arachide,KG,actual,Retail,XOF,652.17,1.1281
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,pulses and nuts,Soja,KG,actual,Retail,XOF,406.98,0.704
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,vegetables and fruits,Chou,KG,actual,Retail,XOF,486.67,0.8418
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,vegetables and fruits,Oignons,KG,actual,Retail,XOF,466.67,0.8072
Oueme,Porto-novo,Ahidahomè (Porto-Novo),6.49949199483173,2.61927958173369,vegetables and fruits,Tomates,KG,actual,Retail,XOF,553.33,0.9571
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,cereals and tubers,gari,KG,actual,Retail,XOF,210.08,0.3634
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,cereals and tubers,Mil,KG,actual,Retail,XOF,459.77,0.7953
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.9201
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,cereals and tubers,Sorgho,KG,actual,Retail,XOF,287.36,0.4971
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,cereals and tubers,Igname,KG,actual,Retail,XOF,287.5,0.4973
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,pulses and nuts,Arachide,KG,actual,Retail,XOF,652.17,1.1281
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,pulses and nuts,Soja,KG,actual,Retail,XOF,348.84,0.6034
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,vegetables and fruits,Chou,KG,actual,Retail,XOF,256.25,0.4432
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,vegetables and fruits,Oignons,KG,actual,Retail,XOF,321.25,0.5557
Oueme,Porto-novo,Ouando,6.49805479999999,2.59009459999992,vegetables and fruits,Tomates,KG,actual,Retail,XOF,543.75,0.9405
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,cereals and tubers,gari,KG,actual,Retail,XOF,276.79,0.4788
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,478.72,0.8281
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,cereals and tubers,Riz (local),KG,actual,Retail,XOF,372.34,0.6441
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,cereals and tubers,Igname,KG,actual,Retail,XOF,187.5,0.3243
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,pulses and nuts,Arachide,KG,actual,Retail,XOF,652.17,1.1281
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,pulses and nuts,Soja,KG,actual,Retail,XOF,406.98,0.704
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,vegetables and fruits,Oignons,KG,actual,Retail,XOF,325.0,0.5622
Plateau,Adja-ouere,Ikpenlè,6.892936512,2.621054179,vegetables and fruits,Tomates,KG,actual,Retail,XOF,468.75,0.8108
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,cereals and tubers,gari,KG,actual,Retail,XOF,250.0,0.4324
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,cereals and tubers,Mil,KG,actual,Retail,XOF,344.83,0.5965
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,443.26,0.7667
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,cereals and tubers,Riz (local),KG,actual,Retail,XOF,372.34,0.6441
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,cereals and tubers,Igname,KG,actual,Retail,XOF,196.67,0.3402
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,pulses and nuts,Arachide,KG,actual,Retail,XOF,652.17,1.1281
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,pulses and nuts,Soja,KG,actual,Retail,XOF,406.98,0.704
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,vegetables and fruits,Oignons,KG,actual,Retail,XOF,366.67,0.6342
Plateau,Adja-ouere,Tatonnoukon,6.965354,2.57442,vegetables and fruits,Tomates,KG,actual,Retail,XOF,443.33,0.7668
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,cereals and tubers,gari,KG,actual,Retail,XOF,230.09,0.398
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,553.19,0.9569
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,cereals and tubers,Riz (local),KG,actual,Retail,XOF,446.81,0.7729
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,cereals and tubers,Ble,KG,actual,Retail,XOF,450.0,0.7784
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,cereals and tubers,Igname,KG,actual,Retail,XOF,400.0,0.6919
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,pulses and nuts,Arachide,KG,actual,Retail,XOF,576.09,0.9965
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,pulses and nuts,Soja,KG,actual,Retail,XOF,179.86,0.3111
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,vegetables and fruits,Oignons,KG,actual,Retail,XOF,415.0,0.7178
Plateau,Ketou,Kétou,7.3603376,2.60404360000006,vegetables and fruits,Tomates,KG,actual,Retail,XOF,315.0,0.5449
Plateau,Pobe,Pobè,6.9832415,2.66360659999998,cereals and tubers,gari,KG,actual,Retail,XOF,303.57,0.5251
Plateau,Pobe,Pobè,6.9832415,2.66360659999998,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,565.16,0.9776
Plateau,Pobe,Pobè,6.9832415,2.66360659999998,pulses and nuts,Arachide,KG,actual,Retail,XOF,692.93,1.1986
Plateau,Pobe,Pobè,6.9832415,2.66360659999998,pulses and nuts,Soja,KG,actual,Retail,XOF,406.98,0.704
Plateau,Pobe,Pobè,6.9832415,2.66360659999998,vegetables and fruits,Oignons,KG,actual,Retail,XOF,275.0,0.4757
Plateau,Pobe,Pobè,6.9832415,2.66360659999998,vegetables and fruits,Tomates,KG,actual,Retail,XOF,843.75,1.4595
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,cereals and tubers,gari,KG,actual,Retail,XOF,206.49,0.3572
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,372.34,0.6441
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,cereals and tubers,Igname,KG,actual,Retail,XOF,272.0,0.4705
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,pulses and nuts,Arachide,KG,actual,Retail,XOF,652.17,1.1281
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,vegetables and fruits,Oignons,KG,actual,Retail,XOF,301.67,0.5218
Plateau,Sakete,Yoko,6.71247497465231,2.61226582496574,vegetables and fruits,Tomates,KG,actual,Retail,XOF,595.0,1.0292
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,gari,KG,actual,Retail,XOF,339.29,0.5869
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,Mil,KG,actual,Retail,XOF,402.3,0.6959
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,425.53,0.7361
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,Sorgho,KG,actual,Retail,XOF,344.83,0.5965
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,Ble,KG,actual,Retail,XOF,500.0,0.8649
Zou,Abomey,Abomey,7.18,1.99,cereals and tubers,Igname,KG,actual,Retail,XOF,150.0,0.2595
Zou,Abomey,Abomey,7.18,1.99,pulses and nuts,Arachide,KG,actual,Retail,XOF,652.17,1.1281
Zou,Abomey,Abomey,7.18,1.99,pulses and nuts,Soja,KG,actual,Retail,XOF,290.7,0.5028
Zou,Abomey,Abomey,7.18,1.99,vegetables and fruits,Chou,KG,actual,Retail,XOF,858.75,1.4854
Zou,Abomey,Abomey,7.18,1.99,vegetables and fruits,Oignons,KG,actual,Retail,XOF,207.5,0.3589
Zou,Abomey,Abomey,7.18,1.99,vegetables and fruits,Tomates,KG,actual,Retail,XOF,433.75,0.7503
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,cereals and tubers,gari,KG,actual,Retail,XOF,267.86,0.4633
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,cereals and tubers,Mil,KG,actual,Retail,XOF,402.3,0.6959
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,445.48,0.7706
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,cereals and tubers,Sorgho,KG,actual,Retail,XOF,344.83,0.5965
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,cereals and tubers,Ble,KG,actual,Retail,XOF,425.0,0.7351
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,cereals and tubers,Igname,KG,actual,Retail,XOF,206.25,0.3568
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,pulses and nuts,Arachide,KG,actual,Retail,XOF,577.45,0.9988
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,pulses and nuts,Soja,KG,actual,Retail,XOF,268.9,0.4651
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,vegetables and fruits,Chou,KG,actual,Retail,XOF,812.5,1.4054
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,vegetables and fruits,Oignons,KG,actual,Retail,XOF,346.25,0.5989
Zou,Bohicon,Bohicon,7.17976839999999,2.07142229999999,vegetables and fruits,Tomates,KG,actual,Retail,XOF,512.5,0.8865
Zou,Cove,Covè,7.21749839841394,2.34246344115848,cereals and tubers,gari,KG,actual,Retail,XOF,321.43,0.556
Zou,Cove,Covè,7.21749839841394,2.34246344115848,cereals and tubers,Mil,KG,actual,Retail,XOF,574.71,0.9941
Zou,Cove,Covè,7.21749839841394,2.34246344115848,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,478.72,0.8281
Zou,Cove,Covè,7.21749839841394,2.34246344115848,cereals and tubers,Riz (local),KG,actual,Retail,XOF,319.15,0.552
Zou,Cove,Covè,7.21749839841394,2.34246344115848,cereals and tubers,Sorgho,KG,actual,Retail,XOF,344.83,0.5965
Zou,Cove,Covè,7.21749839841394,2.34246344115848,pulses and nuts,Arachide,KG,actual,Retail,XOF,597.83,1.0341
Zou,Cove,Covè,7.21749839841394,2.34246344115848,pulses and nuts,Soja,KG,actual,Retail,XOF,290.7,0.5028
Zou,Cove,Covè,7.21749839841394,2.34246344115848,vegetables and fruits,Chou,KG,actual,Retail,XOF,1150.0,1.9892
Zou,Cove,Covè,7.21749839841394,2.34246344115848,vegetables and fruits,Oignons,KG,actual,Retail,XOF,525.0,0.9081
Zou,Cove,Covè,7.21749839841394,2.34246344115848,vegetables and fruits,Tomates,KG,actual,Retail,XOF,1350.0,2.3352
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,cereals and tubers,gari,KG,actual,Retail,XOF,224.36,0.3881
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,478.72,0.8281
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,cereals and tubers,Sorgho,KG,actual,Retail,XOF,416.67,0.7207
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,cereals and tubers,Igname,KG,actual,Retail,XOF,196.25,0.3395
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,pulses and nuts,Arachide,KG,actual,Retail,XOF,665.76,1.1516
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,pulses and nuts,Soja,KG,actual,Retail,XOF,392.44,0.6788
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,vegetables and fruits,Oignons,KG,actual,Retail,XOF,195.0,0.3373
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,vegetables and fruits,Tomates,KG,actual,Retail,XOF,325.0,0.5622
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,gari,KG,actual,Retail,XOF,321.43,0.556
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Mil,KG,actual,Retail,XOF,450.19,0.7787
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,372.34,0.6441
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Riz (local),KG,actual,Retail,XOF,319.15,0.552
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Igname,KG,actual,Retail,XOF,145.0,0.2508
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,pulses and nuts,Arachide,KG,actual,Retail,XOF,543.48,0.9401
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,pulses and nuts,Soja,KG,actual,Retail,XOF,319.77,0.5531
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,vegetables and fruits,Oignons,KG,actual,Retail,XOF,230.0,0.3978
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,vegetables and fruits,Tomates,KG,actual,Retail,XOF,263.33,0.4555
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,cereals and tubers,gari,KG,actual,Retail,XOF,264.29,0.4572
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,425.53,0.7361
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,cereals and tubers,Sorgho,KG,actual,Retail,XOF,316.09,0.5468
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,cereals and tubers,Ble,KG,actual,Retail,XOF,400.0,0.6919
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,pulses and nuts,Arachide,KG,actual,Retail,XOF,543.48,0.9401
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,pulses and nuts,Soja,KG,actual,Retail,XOF,261.63,0.4526
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,vegetables and fruits,Oignons,KG,actual,Retail,XOF,270.0,0.467
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,vegetables and fruits,Tomates,KG,actual,Retail,XOF,410.0,0.7092
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,gari,KG,actual,Retail,XOF,357.14,0.6202
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Mil,KG,actual,Retail,XOF,166.67,0.2894
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,500.0,0.8683
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Riz (local),KG,actual,Retail,XOF,282.26,0.4902
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Sorgho,KG,actual,Retail,XOF,158.33,0.275
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Igname,KG,actual,Retail,XOF,908.0,1.5768
Alibori,Banikoara,Banikoara,11.2934532,2.435696,pulses and nuts,Arachide,KG,actual,Retail,XOF,604.03,1.049
Alibori,Banikoara,Banikoara,11.2934532,2.435696,pulses and nuts,Soja,KG,actual,Retail,XOF,257.63,0.4474
Alibori,Banikoara,Banikoara,11.2934532,2.435696,vegetables and fruits,Oignons,KG,actual,Retail,XOF,247.5,0.4298
Alibori,Banikoara,Banikoara,11.2934532,2.435696,vegetables and fruits,Tomates,KG,actual,Retail,XOF,335.0,0.5818
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,gari,KG,actual,Retail,XOF,285.71,0.4962
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Mil,KG,actual,Retail,XOF,200.0,0.3473
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,478.72,0.8313
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Riz (local),KG,actual,Retail,XOF,372.34,0.6466
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Sorgho,KG,actual,Retail,XOF,150.0,0.2605
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Igname,KG,actual,Retail,XOF,300.0,0.521
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,pulses and nuts,Arachide,KG,actual,Retail,XOF,489.13,0.8494
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,pulses and nuts,Soja,KG,actual,Retail,XOF,319.77,0.5553
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,vegetables and fruits,Oignons,KG,actual,Retail,XOF,350.0,0.6078
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,vegetables and fruits,Tomates,KG,actual,Retail,XOF,350.0,0.6078
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,gari,KG,actual,Retail,XOF,330.36,0.5737
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Retail,XOF,287.36,0.499
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,478.72,0.8313
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (local),KG,actual,Retail,XOF,372.34,0.6466
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Retail,XOF,229.89,0.3992
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Ble,KG,actual,Retail,XOF,562.5,0.9768
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Igname,KG,actual,Retail,XOF,252.5,0.4385
Alibori,Malanville,Malanville (CBM),11.86,3.38,pulses and nuts,Arachide,KG,actual,Retail,XOF,495.92,0.8612
Alibori,Malanville,Malanville (CBM),11.86,3.38,pulses and nuts,Soja,KG,actual,Retail,XOF,305.23,0.5301
Alibori,Malanville,Malanville (CBM),11.86,3.38,vegetables and fruits,Chou,KG,actual,Retail,XOF,250.0,0.4341
Alibori,Malanville,Malanville (CBM),11.86,3.38,vegetables and fruits,Oignons,KG,actual,Retail,XOF,304.25,0.5284
Alibori,Malanville,Malanville (CBM),11.86,3.38,vegetables and fruits,Tomates,KG,actual,Retail,XOF,362.5,0.6295
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,gari,KG,actual,Retail,XOF,285.71,0.4962
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Mil,KG,actual,Retail,XOF,269.33,0.4677
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.9237
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Riz (local),KG,actual,Retail,XOF,372.34,0.6466
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Sorgho,KG,actual,Retail,XOF,167.93,0.2916
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Igname,KG,actual,Retail,XOF,275.0,0.4776
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,pulses and nuts,Arachide,KG,actual,Retail,XOF,800.0,1.3893
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,pulses and nuts,Soja,KG,actual,Retail,XOF,388.89,0.6753
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,vegetables and fruits,Chou,KG,actual,Retail,XOF,316.67,0.5499
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,vegetables and fruits,Oignons,KG,actual,Retail,XOF,391.67,0.6802
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,vegetables and fruits,Tomates,KG,actual,Retail,XOF,616.67,1.0709
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,gari,KG,actual,Retail,XOF,331.75,0.5761
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,Mil,KG,actual,Retail,XOF,143.37,0.249
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,500.0,0.8683
